ID,SenId,Words,LID
74231,8062,thamai,Sin-Eng
74232,8062,.,Symbol
74233,8063,A,NameEntity
74234,8063,is,English
74235,8063,the,English
74236,8063,best,English
74237,8063,.,Symbol
74238,8063,B,NameEntity
74239,8063,is,English
74240,8063,good,English
74241,8063,.,Symbol
74242,8064,මගේ,Sinhala
74243,8064,නම්,Sinhala
74244,8064,තත්පර,Sinhala
74245,8064,යට,Sinhala
74246,8064,38kb,NameEntity
74247,8064,-,Symbol
74248,8064,75k,Sin-Eng
74249,8064,වගේ,Sinhala
74250,8064,එන්නේ,Sinhala
74251,8065,ඉතින්,Sinhala
74252,8065,ඔය,Sinhala
74253,8065,පැකේජයේ,Sinhala
74254,8065,න්,Sinhala
74255,8065,25,NameEntity
74256,8065,",",Symbol
74257,8065,mb,NameEntity
74258,8065,download,English
74259,8065,",",Symbol
74260,8065,පුළුවන්,Sinhala
74261,8065,වෙයි,Sinhala
74262,8065,මිනිත්තු,Sinhala
74263,8065,30ටම,Sinhala
74264,8066,Budu,Sin-Eng
74265,8066,Sarani,Sin-Eng
74266,8066,🙏,Symbol
74267,8066,🙏,Symbol
74268,8066,🙏,Symbol
74269,8067,ලී,Sinhala
74270,8067,කැපුවෙ,Sinhala
74271,8067,බදියුදීන්,NameEntity
74272,8067,.,Symbol
74273,8067,කී,Sinhala
74274,8067,දෙනෙක්,Sinhala
74275,8067,අතර,Sinhala
74276,8067,බෙදුනද,Sinhala
74277,8067,නම්,Sinhala
74278,8067,දන්නෙ,Sinhala
74279,8067,නෑ,Sinhala
74280,8068,මරු,Sinhala
74281,8068,",",Symbol
74282,8068,මාත්,Sinhala
74283,8068,4,NameEntity
74284,8068,",",Symbol
74285,8068,පරක්,Sinhala
74286,8068,පොලීමෙ,Sinhala
74287,8068,ගියා,Sinhala
74288,8069,ඒක,Sinhala
74289,8069,තමා,Sinhala
74290,8069,ඕයි,Sinhala
74291,8069,අපිටත්,Sinhala
74292,8069,ප්‍රශ්නේ,Sinhala
74293,8069,🖕,Symbol
74294,8069,🖕,Symbol
74295,8070,Mama,Sin-Eng
74296,8070,masa,Sin-Eng
74297,8070,3,NameEntity
74298,8070,idala,Sin-Eng
74299,8070,illane,Sin-Eng
74300,8070,August,English
74301,8070,iwara,Sin-Eng
74302,8070,wanna,Sin-Eng
74303,8070,kalin,Sin-Eng
74304,8070,dennam,Sin-Eng
74305,8070,kiuwa,Sin-Eng
74306,8070,thama,Sin-Eng
74307,8070,na,Sin-Eng
74308,8070,.,Symbol
74309,8071,Magula,Sin-Eng
74310,8071,Batz,NameEntity
74311,8071,tv,NameEntity
74312,8071,eka,Sin-Eng
74313,8071,ads,English
74314,8071,danawa,Sin-Eng
74315,8071,lankawama,Sin-Eng
74316,8071,coverage,English
74317,8071,kiyala,Sin-Eng
74318,8071,.,Symbol
74319,8072,ADSL,NameEntity
74320,8072,walin,Sin-Eng
74321,8072,porn,English
74322,8072,bala,Sin-Eng
74323,8072,bala,Sin-Eng
74324,8072,eddi,Sin-Eng
74325,8072,connection,English
74326,8072,yanawa,Sin-Eng
74327,8072,nattam,Sin-Eng
74328,8072,video,English
74329,8072,eka,Sin-Eng
74330,8072,load,English
74331,8072,wanna,Sin-Eng
74332,8072,na,Sin-Eng
74333,8072,.,Symbol
74334,8073,apitath,Sin-Eng
74335,8073,fiber,English
74336,8073,diyaw,Sin-Eng
74337,8073,hariyata,Sin-Eng
74338,8073,atha,Sin-Eng
74339,8073,parakwath,Sin-Eng
74340,8073,gahala,Sin-Eng
74341,8073,sape,Sin-Eng
74342,8073,inna,Sin-Eng
74343,8073,.,Symbol
74344,8073,😻,Symbol
74345,8074,Super,English
74346,8074,🎁,Symbol
74347,8074,🎁,Symbol
74348,8074,🎁,Symbol
74349,8074,#BatzDigitastic,NameEntity
74350,8075,Hot,English
74351,8075,line,English
74352,8075,ekak,Sin-Eng
74353,8075,dipan,Sin-Eng
74354,8075,weda,Sin-Eng
74355,8075,karana,Sin-Eng
74356,8075,",",Symbol
74357,8075,magula,Sin-Eng
74358,8076,meka,Sin-Eng
74359,8076,kohomada,Sin-Eng
74360,8076,4n,English
74361,8076,akata,Sin-Eng
74362,8076,active,English
74363,8076,karaganne,Sin-Eng
74364,8076,.,Symbol
74365,8076,?,Symbol
74366,8077,Masetamada,Sin-Eng
74367,8077,35,NameEntity
74368,8077,GB,NameEntity
74369,8078,It's,English
74370,8078,now,English
74371,8078,3,NameEntity
74372,8078,weeks,English
74373,8078,since,English
74374,8078,I,English
74375,8078,requested,English
74376,8078,a,English
74377,8078,new,English
74378,8078,fibre,English
74379,8078,line,English
74380,8078,Still,English
74381,8078,no,English
74382,8078,response,English
74383,8078,from,English
74384,8078,your,English
74385,8078,side,English
74386,8079,The,English
74387,8079,next,English
74388,8079,president,English
74389,8079,of,English
74390,8079,the,English
74391,8079,most,English
74392,8079,powerful,English
74393,8079,country,English
74394,8079,in,English
74395,8079,the,English
74396,8079,world,English
74397,8079,is,English
74398,8079,Donald,NameEntity
74399,8079,J,NameEntity
74400,8079,.,Symbol
74401,8079,Trump,NameEntity
74402,8079,.,Symbol
74403,8080,Congratulations,English
74404,8080,!,Symbol
74405,8080,-,Symbol
74406,8080,https://goo.gl/MRT30k,NameEntity
74407,8080,#Gerhold,NameEntity
74408,8080,#lka,NameEntity
74409,8080,#USA,English
74410,8080,#Election2016,English
74411,8081,Hmm,Sin-Eng
74412,8081,.,Symbol
74413,8081,flower,English
74414,8081,girl,English
74415,8081,magen,Sin-Eng
74416,8081,hada,Sin-Eng
74417,8082,blue,English
74418,8083,Signal,English
74419,8083,Natho,Sin-Eng
74420,8083,😬,Symbol
74421,8083,😬,Symbol
74422,8083,😬,Symbol
74423,8084,Nathtam,Sin-Eng
74424,8084,FCID,English
74425,8084,yanawa,Sin-Eng
74426,8084,mama,Sin-Eng
74427,8085,3G,NameEntity
74428,8085,apitanam,Sin-Eng
74429,8085,tiyanawa,Sin-Eng
74430,8086,මේ,Sinhala
74431,8086,අවුරුදු,Sinhala
74432,8086,සමයේ,Sinhala
74433,8086,ගම්බිම්,Sinhala
74434,8086,බලා,Sinhala
74435,8086,යන,Sinhala
74436,8086,ඔබ,Sinhala
74437,8086,වෙනුවෙන්,Sinhala
74438,8086,...,Symbol
74439,8087,Cricket,NameEntity
74440,8087,dhsapalanayak,Sin-Eng
74441,8087,nokaranna,Sin-Eng
74442,8087,.,Symbol
74443,8088,I,English
74444,8088,Wish,English
74445,8088,all,English
74446,8088,the,English
74447,8088,best,English
74448,8088,.,Symbol
74449,8088,Our,English
74450,8088,lions,English
74451,8089,Ebba,Sin-Eng
74452,8090,Network,English
74453,8090,speed,English
74454,8090,low,English
74455,8091,Rewind,English
74456,8091,karanna,Sin-Eng
74457,8091,puluwan,Sin-Eng
74458,8091,sochcham,Sin-Eng
74459,8091,channels,English
74460,8091,tikath,Sin-Eng
74461,8091,rewind,English
74462,8091,karala,Sin-Eng
74463,8091,programme,English
74464,8091,eke,Sin-Eng
74465,8091,10mints,English
74646,8091,yaddi,Sin-Eng
74467,8091,can't,English
74468,8091,find,English
74469,8091,server,English
74470,8091,url,English
74471,8091,kiyala,Sin-Eng
74472,8091,errors,English
74473,8091,ena,Sin-Eng
74474,8091,oyalama,Sin-Eng
74475,8091,hena,Sin-Eng
74476,8091,wihilu,Sin-Eng
74477,8091,denawane,Sin-Eng
74478,8091,❣,Symbol
74479,8091,😂,Symbol
74480,8092,*,Symbol
74481,8092,Gerhold,NameEntity
74482,8092,*,Symbol
74483,8092,-,Symbol
74484,8092,*,Symbol
74485,8092,පැය,Sinhala
74486,8092,6,NameEntity
74487,8092,Unlimited,English
74488,8092,data,English
74489,8092,pack,English
74490,8092,එක,Sinhala
74491,8092,*,Symbol
74492,8092,*,Symbol
74493,8092,මග,Sinhala
74494,8092,ඇරෙන්න,Sinhala
74495,8092,කලින,Sinhala
74496,8092,ගන්න,Sinhala
74497,8092,*,Symbol
74498,8093,මං,Sinhala
74499,8093,මේ,Sinhala
74500,8093,දාන,Sinhala
74501,8093,පොස්ට්,Eng-Sin
74502,8093,ඒක,Sinhala
74503,8093,Gerhold,NameEntity
74504,8093,පාවිච්චි,Sinhala
74505,8093,කරන,Sinhala
74506,8093,අයට,Sinhala
74507,8093,ගොඩක්,Sinhala
74508,8093,වැදගත්,Sinhala
74509,8093,වෙයි,Sinhala
74510,8093,.,Symbol
74511,8094,මොකද,Sinhala
74512,8094,මං,Sinhala
74513,8094,කියන්න,Sinhala
74514,8094,යxxන්නෙ,Sinhala
74515,8094,free,English
74516,8094,deta,English
74517,8094,ගන්න,Sinhala
74518,8094,විදිහක්,Sinhala
74519,8094,ගැන,Sinhala
74520,8094,.,Symbol
74521,8095,🔴,Symbol
74522,8095,මුලින්ම,Sinhala
74523,8095,ඔයාගෙ,Sinhala
74524,8095,phone,English
74525,8095,ඒකට,Sinhala
74526,8095,*,Symbol
74527,8095,Quil,NameEntity
74528,8095,app,English
74529,8095,*,Symbol
74530,8095,*,Symbol
74531,8095,(,Symbol
74532,8095,22MB,NameEntity
74533,8095,),Symbol
74534,8095,*,Symbol
74535,8095,ඒක,Sinhala
74536,8095,download,English
74537,8095,කරගන්න,Sinhala
74538,8095,ඔනි,Sinhala
74539,8095,.,Symbol
74540,8095,(,Symbol
74541,8095,android,NameEntity
74542,8095,වලට,Sinhala
74543,8095,විතරයි,Sinhala
74544,8095,තාම,Sinhala
74545,8095,දීල,Sinhala
74546,8095,තියෙන්නෙ,Sinhala
74547,8095,),Symbol
74548,8095,👇,Symbol
74549,8095,https://www.Gerhold.lk/Quil/#Quil072,NameEntity
74550,8096,🔴,Symbol
74551,8096,ඊලගට,Sinhala
74552,8096,ඒතන,Sinhala
74553,8096,*,Symbol
74554,8096,[,Symbol
74555,8096,1tGk7W,NameEntity
74556,8096,],Symbol
74557,8096,*,Symbol
74558,8096,කෝඩ්,Eng-Sin
74559,8096,ඒක,Sinhala
74560,8096,ගහන්න,Sinhala
74561,8096,.,Symbol
74562,8096,(,Symbol
74563,8096,මතක,Sinhala
74564,8096,අැතුව,Sinhala
74565,8096,හරියටම,Sinhala
74566,8096,ගහන්න,Sinhala
74567,8096,.,Symbol
74568,8096,),Symbol
74569,8097,🔴,Symbol
74570,8097,ඊලගට,Sinhala
74571,8097,ඊතලය,Sinhala
74572,8097,ටච්,Eng-Sin
74573,8097,කරන්න,Sinhala
74574,8097,.,Symbol
74575,8098,ඊට,Sinhala
74576,8098,පස්සෙ,Sinhala
74577,8098,free,English
74578,8098,time,English
74579,8098,plane,English
74580,8098,කියන,Sinhala
74581,8098,ඒකට,Sinhala
74582,8098,යටින්,Sinhala
74583,8098,6,NameEntity
74584,8098,Hours,English
74585,8098,unlimited,English
74586,8098,කියල,Sinhala
74587,8098,වැටෙයි,Sinhala
74588,8098,.,Symbol
74589,8099,ඊට,Sinhala
74590,8099,පස්සෙ,Sinhala
74591,8099,ඔයාට,Sinhala
74592,8099,ඒක,Sinhala
74593,8099,active,English
74594,8099,කරගන්න,Sinhala
74595,8099,පුලුවං,Sinhala
74596,8099,.,Symbol
74597,8100,🔴,Symbol
74598,8100,සැ,Sinhala
74599,8100,.,Symbol
74600,8100,යු,Sinhala
74601,8100,÷,Symbol
74602,8100,.,Symbol
74603,8100,මේක,Sinhala
74604,8100,සීයට,Sinhala
74605,8100,සීයක්ම,Sinhala
74606,8100,free,English
74607,8100,.,Symbol
74608,8100,මං,Sinhala
74609,8100,වගකීමෙන්,Sinhala
74610,8100,කියන්නෙ,Sinhala
74611,8101,අනේ,Sinhala
74612,8101,නිකන්,Sinhala
74613,8101,පලයන්,Sinhala
74614,8101,බන්,Sinhala
74615,8101,යන්න,Sinhala
74616,8101,..,Symbol
74617,8102,මාසෙට,Sinhala
74618,8102,150,NameEntity
74619,8102,gb,NameEntity
74620,8102,අරගෙනත්,Sinhala
74621,8102,මාසේ,Sinhala
74622,8102,මැද,Sinhala
74623,8102,ඉවරයී,Sinhala
74624,8102,..,Symbol
74625,8103,කිසි,Sinhala
74626,8103,දෙයක්,Sinhala
74627,8103,නොකර,Sinhala
74628,8103,..,Symbol
74629,8104,තොපි,Sinhala
74630,8104,ඕවා,Sinhala
74631,8104,කරන්න,Sinhala
74632,8104,කලින්,Sinhala
74633,8104,දෙන,Sinhala
74634,8104,ඩෙටා,Eng-Sin
74635,8104,ටික,Sinhala
74636,8104,දිපිය,Sinhala
74637,8104,හරියට,Sinhala
74638,8104,හොරා,Sinhala
74639,8104,නොකා,Sinhala
74640,8104,..,Symbol
74641,8105,සුපිරි,Sinhala
74642,8106,Niyama,Sin-Eng
74643,8106,comments,English
74644,8106,..,Symbol
74645,8106,lol,English
74646,8107,සඳ,Sinhala
74647,8107,වතුරෙන්,Sinhala
74648,8107,නහවා,Sinhala
74649,8107,...,Symbol
74650,8108,කොඳමල්,Sinhala
74651,8108,ඇහැරේවා,Sinhala
74652,8108,...,Symbol
74653,8109,Apay,Sin-Eng
74654,8109,suba,Sin-Eng
74655,8109,pathum,Sin-Eng
74656,8109,anivarai,Sin-Eng
74657,8110,Apita,Sin-Eng
74658,8110,signal,English
74659,8110,na,Sin-Eng
76460,8110,oi,Sin-Eng
76461,8110,speed,English
76462,8110,balanna,Sin-Eng
76463,8111,Hey,English
76464,8111,.,Symbol
76465,8111,I,English
76466,8111,can't,English
76467,8111,use,English
76468,8111,bonus,English
76469,8111,data,English
74670,8111,..,Symbol
74671,8111,why,English
74672,8111,?,Symbol
74673,8112,Anna,Sin-Eng
74674,8112,Lebsackla,Mixed
74675,8112,bonus,English
74676,8112,data,English
74677,8112,deela,Sin-Eng
74678,8112,balloo,Sin-Eng
74697,8112,season,English
74680,8112,ekata,Sin-Eng
74681,8112,😕,Symbol
74682,8113,thopen,Sin-Eng
74683,8113,thamai,Sin-Eng
74684,8113,mokuth,Sin-Eng
74685,8113,natthe,Sin-Eng
74686,8113,😒,Symbol
74687,8113,😕,Symbol
74688,8114,සිග්නල්,Eng-Sin
74689,8114,තිබුන,Sinhala
74690,8114,නම්,Sinhala
74691,8114,හොදම,Sinhala
74692,8114,සිම්,NameEntity
74693,8114,එක,Sinhala
74694,8114,තමා,Sinhala
74695,8115,Scan,English
74696,8115,karanda,Sin-Eng
74697,8115,beri,Sin-Eng
74698,8115,una,Sin-Eng
74699,8115,?,Symbol
74700,8116,Eth,Sin-Eng
74701,8116,signal,English
74702,8116,na,Sin-Eng
74703,8116,oi,Sin-Eng
74704,8117,සිග්නල්,Eng-Sin
74705,8117,පොඩ්ඩක්වත්,Sinhala
74706,8117,නෑ,Sinhala
74707,8117,අපරාදේ,Sinhala
74708,8117,99,NameEntity
74709,8117,ඇක්ටිව්,Eng-Sin
74710,8117,කරා,Sinhala
74711,8117,4g,NameEntity
74712,8117,කියලා,Sinhala
74713,8117,ඉදකින්,Sinhala
74714,8117,විතරක්,Sinhala
74715,8118,Ramesh,NameEntity
74716,8118,Heshan,NameEntity
74717,8118,Thalagahawaththa,NameEntity
74718,8119,Ada,Sin-Eng
74719,8119,April,English
74720,8119,1st,English
74721,8119,nisa,Sin-Eng
74722,8119,boruda,Sin-Eng
74723,8119,dan,Sin-Eng
74724,8119,na,Sin-Eng
74725,8119,Batz,NameEntity
74726,8120,Sri,NameEntity
74727,8120,Lanka,NameEntity
74728,8120,Zemlak,NameEntity
74729,8120,&,English
74730,8120,Bartell,NameEntity
74731,8120,with,English
74732,8120,Manusath,Sin-Eng
74733,8120,Derana,NameEntity
74734,8120,continue,English
74735,8120,the,English
74736,8120,“,Symbol
74737,8120,SMILE,English
74738,8120,WITHIN,English
74739,8120,”,Symbol
74740,8120,one,English
74741,8120,million,English
74742,8120,mask,English
74743,8120,donation,English
74744,8120,and,English
74745,8120,awareness,English
74746,8120,campaign,English
74747,8120,to,English
74748,8120,make,English
74749,8120,Sri,NameEntity
74750,8120,Lanka,NameEntity
74751,8120,a,English
74752,8120,much,English
74753,8120,safer,English
74754,8120,place,English
74755,8120,to,English
74756,8120,return,English
74757,8120,to,English
74758,8120,normalcy,English
74759,8120,.,Symbol
74760,8121,15,NameEntity
74761,8121,June,English
74762,8121,2020,NameEntity
74763,8121,@,Symbol
74764,8121,Gampaha,NameEntity
74765,8121,#SMILEWITHIN,English
74766,8121,#Batz,NameEntity
74767,8121,#lka,NameEntity
74768,8122,I,English
74769,8122,was,English
74770,8122,download,English
74771,8122,this,English
74772,8122,app,English
74773,8122,few,English
74774,8122,months,English
74775,8122,ago,English
74776,8122,but,English
74777,8122,I,English
74778,8122,didn't,English
74779,8122,received,English
74780,8122,any,English
74781,8122,data,English
74782,8122,.,Symbol
74783,8123,And,English
74784,8123,today,English
74785,8123,I,English
74786,8123,updated,English
74787,8123,again,English
74788,8123,but,English
74789,8123,nothing,English
74790,8123,was,English
74791,8123,change,English
74792,8123,.,Symbol
74793,8123,?,Symbol
74794,8123,?,Symbol
74795,8123,?,Symbol
74796,8124,My,English
74797,8124,fibre,English
74798,8124,connection,English
74799,8124,is,English
74800,8124,slow,English
74801,8124,",",Symbol
74802,8124,55mbps,NameEntity
74803,8124,only,English
74804,8124,",",Symbol
74805,8124,please,English
74806,8124,do,English
74807,8124,the,English
74808,8124,needful,English
74809,8125,Komada,Sin-Eng
74810,8125,ganne,Sin-Eng
74811,8126,Msge,Sin-Eng
74812,8126,bes,Sin-Eng
74813,8126,eks,Sin-Eng
74814,8126,lev,NameEntity
74815,8126,11max,NameEntity
74816,8127,50,NameEntity
74817,8127,i,English
74818,8127,warahan,Sin-Eng
74819,8127,bedeema,Sin-Eng
74820,8127,gunakirima,Sin-Eng
74821,8127,+,Symbol
74822,8127,-,Symbol
74823,8127,piliwelata,Sin-Eng
74824,8127,karanna,Sin-Eng
74825,8127,shthrayata,Sin-Eng
74826,8128,Mathakaida,Sin-Eng
74827,8128,ahanawa,Sin-Eng
74828,8128,ekek,Sin-Eng
74829,8128,dunna,Sin-Eng
74830,8128,shot,English
74831,8128,eka,Sin-Eng
74832,8128,aheta,Sin-Eng
74833,8128,uda,Sin-Eng
74834,8128,pana,Sin-Eng
74835,8128,pana,Sin-Eng
74836,8128,dihuwe,Sin-Eng
74837,8128,ban,Sin-Eng
74838,8128,patta,Sin-Eng
74839,8128,athal,Sin-Eng
74840,8128,ban,Sin-Eng
74841,8129,Lebsack,NameEntity
74842,8129,Blaze,NameEntity
74843,8129,Mini,English
74844,8129,4G,NameEntity
74845,8129,smartphone,English
74846,8129,එක,Sinhala
74847,8129,3495,NameEntity
74848,8129,ta,Sin-Eng
74849,8129,ganna,Sin-Eng
74850,8129,tiyenawada,Sin-Eng
74851,8129,dan,Sin-Eng
74852,8129,..,Symbol
74853,8130,man,English
74854,8130,kadwatha,NameEntity
74855,8130,..,Symbol
74856,8131,kohenda,Sin-Eng
74857,8131,ganna,Sin-Eng
74858,8131,puluwan,Sin-Eng
74859,8131,..,Symbol
74860,8132,colombo,English
74861,8132,or,English
74862,8132,gampaha,NameEntity
74863,8132,unath,Sin-Eng
74864,8132,awith,Sin-Eng
74865,8132,ganna,Sin-Eng
74866,8132,puluwan,Sin-Eng
74867,8132,mata,Sin-Eng
74868,8132,..,Symbol
74869,8133,Please,English
74870,8133,give,English
74871,8133,us,English
74872,8133,to,English
74873,8133,watch,English
74874,8133,Star,NameEntity
74875,8133,Sports,NameEntity
74876,8133,channels,English
74877,8133,on,English
74878,8133,Lebsack,NameEntity
74879,8133,NTX​​,NameEntity
74880,8133,app,English
74881,8133,.,Symbol
74882,8134,ඔයාලා,Sinhala
74883,8134,ආදරය,Sinhala
74884,8134,කරන,Sinhala
74885,8134,ගායක,Sinhala
74886,8134,ගායිකාවන්,Sinhala
74887,8134,කිහිප,Sinhala
74888,8134,දෙනෙක්ම,Sinhala
74889,8134,මෙවර,Sinhala
74890,8134,කන්තලේ,NameEntity
74891,8134,පැවැත්වෙන,Sinhala
74892,8134,Lebsack,NameEntity
74893,8134,Mega,NameEntity
74894,8134,වාසනා,NameEntity
74895,8134,FM,NameEntity
74896,8134,දෙරණ,NameEntity
74897,8134,Attack,English
74898,8134,show,English
74899,8134,එකට,Sinhala
74900,8134,සහභාගී,Sinhala
74901,8134,වීමට,Sinhala
74902,8134,නියමිතයි,Sinhala
74903,8134,.,Symbol
74904,8135,Viraj,NameEntity
74905,8135,Ranasinghe,NameEntity
74906,8135,#MegaChandrika,NameEntity
74907,8135,#Attackshow,English
74908,8135,#VirajRanasinghe,NameEntity
74909,8136,Experience,English
74910,8136,a,English
74911,8136,mobile,English
74912,8136,connection,English
74913,8136,that,English
74914,8136,gives,English
74915,8136,you,English
74916,8136,exclusive,English
74917,8136,Lebsack,NameEntity
74918,8136,CLUB,English
74919,8136,VISION,English
74920,8136,privileges,English
74921,8136,.,Symbol
74922,8137,Sign,English
74923,8137,up,English
74924,8137,for,English
74925,8137,the,English
74926,8137,ALL,English
74927,8137,NEW,English
74928,8137,Lebsack,NameEntity
74929,8137,Power,English
74930,8137,Plan,English
74931,8137,from,English
74932,8137,Lebsack,NameEntity
74933,8137,Mobile,English
74934,8137,Postpaid,English
74935,8137,and,English
74936,8137,be,English
74937,8137,privileged,English
74938,8137,!,Symbol
74939,8138,Choose,English
74940,8138,from,English
74941,8138,a,English
74942,8138,range,English
74943,8138,of,English
74944,8138,unlimited,English
74945,8138,mobile,English
74946,8138,postpaid,English
74947,8138,plans,English
74948,8138,starting,English
74949,8138,from,English
74950,8138,Rs,English
74951,8138,.,Symbol
74952,8138,1000,NameEntity
74953,8138,/,Symbol
